Time,Theta,Velocity,Error
78.9,1500.14,0,-0.135616
78.91,1500.14,0,-0.135616
78.92,1500.14,0,-0.135616
78.93,1500.14,0,-0.135616
78.94,1500.14,0,-0.135616
78.95,1500.14,0,-0.135616
78.96,1500.14,0,-0.135616
78.97,1500.14,0,-0.135616
78.98,1500.14,0,-0.135616
78.99,1500.14,0,-0.135616
79,1500.14,0,-0.135616
79.01,1500.14,0,-0.135616
79.02,1500.14,0,-0.135616
79.03,1500.14,0,-0.135616
79.04,1500.14,0,-0.135616
79.05,1500.14,0,-0.135616
79.06,1500.14,0,-0.135616
79.07,1500.14,0,-0.135616
79.08,1500.14,0,-0.135616
79.09,1500.14,0,-0.135616
79.1,1500.14,0,-0.135616
79.11,1500.14,0,-0.135616
79.12,1500.14,0,-0.135616
79.13,1500.14,0,-0.135616
79.14,1500.14,0,-0.135616
79.15,1500.14,0,-0.135616
79.16,1500.14,0,-0.135616
79.17,1500.14,0,-0.135616
79.18,1500.14,0,-0.135616
79.19,1500.14,0,-0.135616
79.2,1500.14,0,-0.135616
79.21,1500.14,0,-0.135616
79.22,1500.14,0,-0.135616
79.23,1500.14,0,-0.135616
79.24,1500.14,0,-0.135616
79.25,1500.14,0,-0.135616
79.26,1500.14,0,-0.135616
79.27,1500.14,0,-0.135616
79.28,1500.14,0,-0.135616
79.29,1500.14,0,-0.135616
79.3,1500.14,0,-0.135616
79.31,1500.14,0,-0.135616
79.32,1500.14,0,-0.135616
79.33,1500.14,0,-0.135616
79.34,1500.14,0,-0.135616
79.35,1500.14,0,-0.135616
79.36,1500.14,0,-0.135616
79.37,1500.14,0,-0.135616
79.38,1500.14,0,-0.135616
79.39,1500.14,0,-0.135616
79.4,1500.14,0,-0.135616
79.41,1500.14,0,-0.135616
79.42,1500.14,0,-0.135616
79.43,1500.14,0,-0.135616
79.44,1500.14,0,-0.135616
79.45,1500.14,0,-0.135616
79.46,1500.14,0,-0.135616
79.47,1500.14,0,-0.135616
79.48,1500.14,0,-0.135616
79.49,1500.14,0,-0.135616
79.5,1500.14,0,-0.135616
79.51,1500.14,0,-0.135616
79.52,1500.14,0,-0.135616
79.53,1500.14,0,-0.135616
79.54,1500.14,0,-0.135616
79.55,1500.14,0,-0.135616
79.56,1500.14,0,-0.135616
79.57,1500.14,0,-0.135616
79.58,1500.14,0,-0.135616
79.59,1500.14,0,-0.135616
79.6,1500.14,0,-0.135616
79.61,1500.14,0,-0.135616
79.62,1500.14,0,-0.135616
79.63,1500.14,0,-0.135616
79.64,1500.14,0,-0.135616
79.65,1500.14,0,-0.135616
79.66,1500.14,0,-0.135616
79.67,1500.14,0,-0.135616
79.68,1500.14,0,-0.135616
79.69,1500.14,0,-0.135616
79.7,1500.14,0,-0.135616
79.71,1500.14,0,-0.135616
79.72,1500.14,0,-0.135616
79.73,1500.14,0,-0.135616
79.74,1500.14,0,-0.135616
79.75,1500.14,0,-0.135616
79.76,1500.14,0,-0.135616
79.77,1500.14,0,-0.135616
79.78,1500.14,0,-0.135616
79.79,1500.14,0,-0.135616
79.8,1500.14,0,-0.135616
79.81,1500.14,0,-0.135616
79.82,1500.14,0,-0.135616
79.83,1500.14,0,-0.135616
79.84,1500.14,0,-0.135616
79.85,1500.14,0,-0.135616
79.86,1500.14,0,-0.135616
79.87,1500.14,0,-0.135616
79.88,1500.14,0,-0.135616
79.89,1500.14,0,-0.135616
79.9,1500.14,0,-0.135616
79.91,1500.14,0,-0.135616
79.92,1500.14,0,-0.135616
79.93,1500.14,0,-0.135616
79.94,1500.14,0,-0.135616
79.95,1500.14,0,-0.135616
79.96,1500.14,0,-0.135616
79.97,1500.14,0,-0.135616
79.98,1500.14,0,-0.135616
79.99,1500.14,0,-0.135616
80,1500.14,0,-0.135616
80.01,1500.14,0,-0.135616
80.02,1500.14,0,-0.135616
80.03,1500.14,0,-0.135616
80.04,1500.14,0,-0.135616
80.05,1500.14,0,-0.135616
80.06,1500.14,0,-0.135616
80.07,1500.14,0,-0.135616
80.08,1500.14,0,-0.135616
80.09,1500.14,0,-0.135616
80.1,1500.14,0,-0.135616
80.11,1500.14,0,-0.135616
80.12,1500.14,0,-0.135616
80.13,1500.14,0,-0.135616
80.14,1500.14,0,-0.135616
80.15,1500.14,0,-0.135616
80.16,1500.14,0,-0.135616
80.17,1500.14,0,-0.135616
80.18,1500.14,0,-0.135616
80.19,1500.14,0,-0.135616
80.2,1500.14,0,-0.135616
80.21,1500.14,0,-0.135616
80.22,1500.14,0,-0.135616
80.23,1500.14,0,-0.135616
80.24,1500.14,0,-0.135616
80.25,1500.14,0,-0.135616
80.26,1500.14,0,-0.135616
80.27,1500.14,0,-0.135616
80.28,1500.14,0,-0.135616
80.29,1500.14,0,-0.135616
80.3,1500.14,0,-0.135616
80.31,1500.14,0,-0.135616
80.32,1500.14,0,-0.135616
80.33,1500.14,0,-0.135616
80.34,1500.14,0,-0.135616
80.35,1500.14,0,-0.135616
80.36,1500.14,0,-0.135616
80.37,1500.14,0,-0.135616
80.38,1500.14,0,-0.135616
80.39,1500.14,0,-0.135616
80.4,1500.14,0,-0.135616
80.41,1500.14,0,-0.135616
80.42,1500.14,0,-0.135616
80.43,1500.14,0,-0.135616
80.44,1500.14,0,-0.135616
80.45,1500.14,0,-0.135616
80.46,1500.14,0,-0.135616
80.47,1500.14,0,-0.135616
80.48,1500.14,0,-0.135616
80.49,1500.14,0,-0.135616
80.5,1500.14,0,-0.135616
80.51,1500.14,0,-0.135616
80.52,1500.14,0,-0.135616
80.53,1500.14,0,-0.135616
80.54,1500.14,0,-0.135616
80.55,1500.14,0,-0.135616
80.56,1500.14,0,-0.135616
80.57,1500.14,0,-0.135616
80.58,1500.14,0,-0.135616
80.59,1500.14,0,-0.135616
80.6,1500.14,0,-0.135616
80.61,1500.14,0,-0.135616
80.62,1500.14,0,-0.135616
80.63,1500.14,0,-0.135616
80.64,1500.14,0,-0.135616
80.65,1500.14,0,-0.135616
80.66,1500.14,0,-0.135616
80.67,1500.14,0,-0.135616
80.68,1500.14,0,-0.135616
80.69,1500.14,0,-0.135616
80.7,1500.14,0,-0.135616
80.71,1500.14,0,-0.135616
80.72,1500.14,0,-0.135616
80.73,1500.14,0,-0.135616
80.74,1500.14,0,-0.135616
80.75,1500.14,0,-0.135616
80.76,1500.14,0,-0.135616
80.77,1500.14,0,-0.135616
80.78,1500.14,0,-0.135616
80.79,1500.14,0,-0.135616
80.8,1500.14,0,-0.135616
80.81,1500.14,0,-0.135616
80.82,1500.14,0,-0.135616
80.83,1500.14,0,-0.135616
80.84,1500.14,0,-0.135616
80.85,1500.14,0,-0.135616
80.86,1500.14,0,-0.135616
80.87,1500.14,0,-0.135616
80.88,1500.14,0,-0.135616
80.89,1500.14,0,-0.135616
80.9,1500.14,0,-0.135616
80.91,1500.14,0,-0.135616
80.92,1500.14,0,-0.135616
80.93,1500.14,0,-0.135616
80.94,1500.14,0,-0.135616
80.95,1500.14,0,-0.135616
80.96,1500.14,0,-0.135616
80.97,1500.14,0,-0.135616
80.98,1500.14,0,-0.135616
80.99,1500.14,0,-0.135616
81,1500.14,0,-0.135616
81.01,1500.14,0,-0.135616
81.02,1500.14,0,-0.135616
81.03,1500.14,0,-0.135616
81.04,1500.14,0,-0.135616
81.05,1500.14,0,-0.135616
81.06,1500.14,0,-0.135616
81.07,1500.14,0,-0.135616
81.08,1500.14,0,-0.135616
81.09,1500.14,0,-0.135616
81.1,1500.14,0,-0.135616
81.11,1500.14,0,-0.135616
81.12,1500.14,0,-0.135616
81.13,1500.14,0,-0.135616
81.14,1500.14,0,-0.135616
81.15,1500.14,0,-0.135616
81.16,1500.14,0,-0.135616
81.17,1500.14,0,-0.135616
81.18,1500.14,0,-0.135616
81.19,1500.14,0,-0.135616
81.2,1500.14,0,-0.135616
81.21,1500.14,0,-0.135616
81.22,1500.14,0,-0.135616
81.23,1500.14,0,-0.135616
81.24,1500.14,0,-0.135616
81.25,1500.14,0,-0.135616
81.26,1500.14,0,-0.135616
81.27,1500.14,0,-0.135616
81.28,1500.14,0,-0.135616
81.29,1500.14,0,-0.135616
81.3,1500.14,0,-0.135616
81.31,1500.14,0,-0.135616
81.32,1500.14,0,-0.135616
81.33,1500.14,0,-0.135616
81.34,1500.14,0,-0.135616
81.35,1500.14,0,-0.135616
81.36,1500.14,0,-0.135616
81.37,1500.14,0,-0.135616
81.38,1500.14,0,-0.135616
81.39,1500.14,0,-0.135616
81.4,1500.14,0,-0.135616
81.41,1500.14,0,-0.135616
81.42,1500.14,0,-0.135616
81.43,1500.14,0,-0.135616
81.44,1500.14,0,-0.135616
81.45,1500.14,0,-0.135616
81.46,1500.14,0,-0.135616
81.47,1500.14,0,-0.135616
81.48,1500.14,0,-0.135616
81.49,1500.14,0,-0.135616
81.5,1500.14,0,-0.135616
81.51,1500.14,0,-0.135616
81.52,1500.14,0,-0.135616
81.53,1500.14,0,-0.135616
81.54,1500.14,0,-0.135616
81.55,1500.14,0,-0.135616
81.56,1500.14,0,-0.135616
81.57,1500.14,0,-0.135616
81.58,1500.14,0,-0.135616
81.59,1500.14,0,-0.135616
81.6,1500.14,0,-0.135616
81.61,1500.14,0,-0.135616
81.62,1500.14,0,-0.135616
81.63,1500.14,0,-0.135616
81.64,1500.14,0,-0.135616
81.65,1500.14,0,-0.135616
81.66,1500.14,0,-0.135616
81.67,1500.14,0,-0.135616
81.68,1500.14,0,-0.135616
81.69,1500.14,0,-0.135616
81.7,1500.14,0,-0.135616
81.71,1500.14,0,-0.135616
81.72,1500.14,0,-0.135616
81.73,1500.14,0,-0.135616
81.74,1500.14,0,-0.135616
81.75,1500.14,0,-0.135616
81.76,1500.14,0,-0.135616
81.77,1500.14,0,-0.135616
81.78,1500.14,0,-0.135616
81.79,1500.14,0,-0.135616
81.8,1500.14,0,-0.135616
81.81,1500.14,0,-0.135616
81.82,1500.14,0,-0.135616
81.83,1500.14,0,-0.135616
81.84,1500.14,0,-0.135616
81.85,1500.14,0,-0.135616
81.86,1500.14,0,-0.135616
81.87,1500.14,0,-0.135616
81.88,1500.14,0,-0.135616
81.89,1500.14,0,-0.135616
81.9,1500.14,0,-0.135616
81.91,1500.14,0,-0.135616
81.92,1500.14,0,-0.135616
81.93,1500.14,0,-0.135616
81.94,1500.14,0,-0.135616
81.95,1500.14,0,-0.135616
81.96,1500.14,0,-0.135616
81.97,1500.14,0,-0.135616
81.98,1500.14,0,-0.135616
81.99,1500.14,0,-0.135616
82,1500.14,0,-0.135616
82.01,1500.14,0,-0.135616
82.02,1500.14,0,-0.135616
82.03,1500.14,0,-0.135616
82.04,1500.14,0,-0.135616
82.05,1500.14,0,-0.135616
82.06,1500.14,0,-0.135616
82.07,1500.14,0,-0.135616
82.08,1500.14,0,-0.135616
82.09,1500.14,0,-0.135616
82.1,1500.14,0,-0.135616
82.11,1500.14,0,-0.135616
82.12,1500.14,0,-0.135616
82.13,1500.14,0,-0.135616
82.14,1500.14,0,-0.135616
82.15,1500.14,0,-0.135616
82.16,1500.14,0,-0.135616
82.17,1500.14,0,-0.135616
82.18,1500.14,0,-0.135616
82.19,1500.14,0,-0.135616
82.2,1500.14,0,-0.135616
82.21,1500.14,0,-0.135616
82.22,1500.14,0,-0.135616
82.23,1500.14,0,-0.135616
82.24,1500.14,0,-0.135616
82.25,1500.14,0,-0.135616
82.26,1500.14,0,-0.135616
82.27,1500.14,0,-0.135616
82.28,1500.14,0,-0.135616
82.29,1500.14,0,-0.135616
82.3,1500.14,0,-0.135616
82.31,1500.14,0,-0.135616
82.32,1500.14,0,-0.135616
82.33,1500.14,0,-0.135616
82.34,1500.14,0,-0.135616
82.35,1500.14,0,-0.135616
82.36,1500.14,0,-0.135616
82.37,1500.14,0,-0.135616
82.38,1500.14,0,-0.135616
82.39,1500.14,0,-0.135616
82.4,1500.14,0,-0.135616
82.41,1500.14,0,-0.135616
82.42,1500.14,0,-0.135616
82.43,1500.14,0,-0.135616
82.44,1500.14,0,-0.135616
82.45,1500.14,0,-0.135616
82.46,1500.14,0,-0.135616
82.47,1500.14,0,-0.135616
82.48,1500.14,0,-0.135616
82.49,1500.14,0,-0.135616
82.5,1500.14,0,-0.135616
82.51,1500.14,0,-0.135616
82.52,1500.14,0,-0.135616
82.53,1500.14,0,-0.135616
82.54,1500.14,0,-0.135616
82.55,1500.14,0,-0.135616
82.56,1500.14,0,-0.135616
82.57,1500.14,0,-0.135616
82.58,1500.14,0,-0.135616
82.59,1500.14,0,-0.135616
82.6,1500.14,0,-0.135616
82.61,1500.14,0,-0.135616
82.62,1500.14,0,-0.135616
82.63,1500.14,0,-0.135616
82.64,1500.14,0,-0.135616
82.65,1500.14,0,-0.135616
82.66,1500.14,0,-0.135616
82.67,1500.14,0,-0.135616
82.68,1500.14,0,-0.135616
82.69,1500.14,0,-0.135616
82.7,1500.14,0,-0.135616
82.71,1500.14,0,-0.135616
82.72,1500.14,0,-0.135616
82.73,1500.14,0,-0.135616
82.74,1500.14,0,-0.135616
82.75,1500.14,0,-0.135616
82.76,1500.14,0,-0.135616
82.77,1500.14,0,-0.135616
82.78,1500.14,0,-0.135616
82.79,1500.14,0,-0.135616
82.8,1500.14,0,-0.135616
82.81,1500.14,0,-0.135616
82.82,1500.14,0,-0.135616
82.83,1500.14,0,-0.135616
82.84,1500.14,0,-0.135616
82.85,1500.14,0,-0.135616
82.86,1500.14,0,-0.135616
82.87,1500.14,0,-0.135616
82.88,1500.14,0,-0.135616
82.89,1500.14,0,-0.135616
82.9,1500.14,0,-0.135616
82.91,1500.14,0,-0.135616
82.92,1500.14,0,-0.135616
82.93,1500.14,0,-0.135616
82.94,1500.14,0,-0.135616
82.95,1500.14,0,-0.135616
82.96,1500.14,0,-0.135616
82.97,1500.14,0,-0.135616
82.98,1500.14,0,-0.135616
82.99,1500.14,0,-0.135616
83,1500.14,0,-0.135616
83.01,1500.14,0,-0.135616
83.02,1500.14,0,-0.135616
83.03,1500.14,0,-0.135616
83.04,1500.14,0,-0.135616
83.05,1500.14,0,-0.135616
83.06,1500.14,0,-0.135616
83.07,1500.14,0,-0.135616
83.08,1500.14,0,-0.135616
83.09,1500.14,0,-0.135616
83.1,1500.14,0,-0.135616
83.11,1500.14,0,-0.135616
83.12,1500.14,0,-0.135616
83.13,1500.14,0,-0.135616
83.14,1500.14,0,-0.135616
83.15,1500.14,0,-0.135616
83.16,1500.14,0,-0.135616
83.17,1500.14,0,-0.135616
83.18,1500.14,0,-0.135616
83.19,1500.14,0,-0.135616
83.2,1500.14,0,-0.135616
83.21,1500.14,0,-0.135616
83.22,1500.14,0,-0.135616
83.23,1500.14,0,-0.135616
83.24,1500.14,0,-0.135616
83.25,1500.14,0,-0.135616
83.26,1500.14,0,-0.135616
83.27,1500.14,0,-0.135616
83.28,1500.14,0,-0.135616
83.29,1500.14,0,-0.135616
83.3,1500.14,0,-0.135616
83.31,1500.14,0,-0.135616
83.32,1500.14,0,-0.135616
83.33,1500.14,0,-0.135616
83.34,1500.14,0,-0.135616
83.35,1500.14,0,-0.135616
83.36,1500.14,0,-0.135616
83.37,1500.14,0,-0.135616
83.38,1500.14,0,-0.135616
83.39,1500.14,0,-0.135616
83.4,1500.14,0,-0.135616
83.41,1500.14,0,-0.135616
83.42,1500.14,0,-0.135616
83.43,1500.14,0,-0.135616
83.44,1500.14,0,-0.135616
83.45,1500.14,0,-0.135616
83.46,1500.14,0,-0.135616
83.47,1500.14,0,-0.135616
83.48,1500.14,0,-0.135616
83.49,1500.14,0,-0.135616
83.5,1500.14,0,-0.135616
83.51,1500.14,0,-0.135616
83.52,1500.14,0,-0.135616
83.53,1500.14,0,-0.135616
83.54,1500.14,0,-0.135616
83.55,1500.14,0,-0.135616
83.56,1500.14,0,-0.135616
83.57,1500.14,0,-0.135616
83.58,1500.14,0,-0.135616
83.59,1500.14,0,-0.135616
83.6,1500.14,0,-0.135616
83.61,1500.14,0,-0.135616
83.62,1500.14,0,-0.135616
83.63,1500.14,0,-0.135616
83.64,1500.14,0,-0.135616
83.65,1500.14,0,-0.135616
83.66,1500.14,0,-0.135616
83.67,1500.14,0,-0.135616
83.68,1500.14,0,-0.135616
83.69,1500.14,0,-0.135616
83.7,1500.14,0,-0.135616
83.71,1500.14,0,-0.135616
83.72,1500.14,0,-0.135616
83.73,1500.14,0,-0.135616
83.74,1500.14,0,-0.135616
83.75,1500.14,0,-0.135616
83.76,1500.14,0,-0.135616
83.77,1500.14,0,-0.135616
83.78,1500.14,0,-0.135616
83.79,1500.14,0,-0.135616
83.8,1500.14,0,-0.135616
83.81,1500.14,0,-0.135616
83.82,1500.14,0,-0.135616
83.83,1500.14,0,-0.135616
83.84,1500.14,0,-0.135616
83.85,1500.14,0,-0.135616
83.86,1500.14,0,-0.135616
83.87,1500.14,0,-0.135616
83.88,1500.14,0,-0.135616
83.89,1500.14,0,-0.135616
83.9,1500.14,0,-0.135616
83.91,1500.14,0,-0.135616
83.92,1500.14,0,-0.135616
83.93,1500.14,0,-0.135616
83.94,1500.14,0,-0.135616
83.95,1500.14,0,-0.135616
83.96,1500.14,0,-0.135616
83.97,1500.14,0,-0.135616
83.98,1500.14,0,-0.135616
83.99,1500.14,0,-0.135616
84,1500.14,0,-0.135616
84.01,1500.14,0,-0.135616
84.02,1500.14,0,-0.135616
84.03,1500.14,0,-0.135616
84.04,1500.14,0,-0.135616
84.05,1500.14,0,-0.135616
84.06,1500.14,0,-0.135616
84.07,1500.14,0,-0.135616
84.08,1500.14,0,-0.135616
84.09,1500.14,0,-0.135616
84.1,1500.14,0,-0.135616
84.11,1500.14,0,-0.135616
84.12,1500.14,0,-0.135616
84.13,1500.14,0,-0.135616
84.14,1500.14,0,-0.135616
84.15,1500.14,0,-0.135616
84.16,1500.14,0,-0.135616
84.17,1500.14,0,-0.135616
84.18,1500.14,0,-0.135616
84.19,1500.14,0,-0.135616
84.2,1500.14,0,-0.135616
84.21,1500.14,0,-0.135616
84.22,1500.14,0,-0.135616
84.23,1500.14,0,-0.135616
84.24,1500.14,0,-0.135616
84.25,1500.14,0,-0.135616
84.26,1500.14,0,-0.135616
84.27,1500.14,0,-0.135616
84.28,1500.14,0,-0.135616
84.29,1500.14,0,-0.135616
84.3,1500.14,0,-0.135616
84.31,1500.14,0,-0.135616
84.32,1500.14,0,-0.135616
84.33,1500.14,0,-0.135616
84.34,1500.14,0,-0.135616
84.35,1500.14,0,-0.135616
84.36,1500.14,0,-0.135616
84.37,1500.14,0,-0.135616
84.38,1500.14,0,-0.135616
84.39,1500.14,0,-0.135616
84.4,1500.14,0,-0.135616
84.41,1500.14,0,-0.135616
84.42,1500.14,0,-0.135616
84.43,1500.14,0,-0.135616
84.44,1500.14,0,-0.135616
84.45,1500.14,0,-0.135616
84.46,1500.14,0,-0.135616
84.47,1500.14,0,-0.135616
84.48,1500.14,0,-0.135616
84.49,1500.14,0,-0.135616
84.5,1500.14,0,-0.135616
84.51,1500.14,0,-0.135616
84.52,1500.14,0,-0.135616
84.53,1500.14,0,-0.135616
84.54,1500.14,0,-0.135616
84.55,1500.14,0,-0.135616
84.56,1500.14,0,-0.135616
84.57,1500.14,0,-0.135616
84.58,1500.14,0,-0.135616
84.59,1500.14,0,-0.135616
84.6,1500.14,0,-0.135616
84.61,1500.14,0,-0.135616
84.62,1500.14,0,-0.135616
84.63,1500.14,0,-0.135616
84.64,1500.14,0,-0.135616
84.65,1500.14,0,-0.135616
84.66,1500.14,0,-0.135616
84.67,1500.14,0,-0.135616
84.68,1500.14,0,-0.135616
84.69,1500.14,0,-0.135616
84.7,1500.14,0,-0.135616
84.71,1500.14,0,-0.135616
84.72,1500.14,0,-0.135616
84.73,1500.14,0,-0.135616
84.74,1500.14,0,-0.135616
84.75,1500.14,0,-0.135616
84.76,1500.14,0,-0.135616
84.77,1500.14,0,-0.135616
84.78,1500.14,0,-0.135616
84.79,1500.14,0,-0.135616
84.8,1500.14,0,-0.135616
84.81,1500.14,0,-0.135616
84.82,1500.14,0,-0.135616
84.83,1500.14,0,-0.135616
84.84,1500.14,0,-0.135616
84.85,1500.14,0,-0.135616
84.86,1500.14,0,-0.135616
84.87,1500.14,0,-0.135616
84.88,1500.14,0,-0.135616
84.89,1500.14,0,-0.135616
84.9,1500.14,0,-0.135616
84.91,1500.14,0,-0.135616
84.92,1500.14,0,-0.135616
84.93,1500.14,0,-0.135616
84.94,1500.14,0,-0.135616
84.95,1500.14,0,-0.135616
84.96,1500.14,0,-0.135616
84.97,1500.14,0,-0.135616
84.98,1500.14,0,-0.135616
84.99,1500.14,0,-0.135616
85,1500.14,0,-0.135616
85.01,1500.14,0,-0.135616
85.02,1500.14,0,-0.135616
85.03,1500.14,0,-0.135616
85.04,1500.14,0,-0.135616
85.05,1500.14,0,-0.135616
85.06,1500.14,0,-0.135616
85.07,1500.14,0,-0.135616
85.08,1500.14,0,-0.135616
85.09,1500.14,0,-0.135616
85.1,1500.14,0,-0.135616
85.11,1500.14,0,-0.135616
85.12,1500.14,0,-0.135616
85.13,1500.14,0,-0.135616
85.14,1500.14,0,-0.135616
85.15,1500.14,0,-0.135616
85.16,1500.14,0,-0.135616
85.17,1500.14,0,-0.135616
85.18,1500.14,0,-0.135616
85.19,1500.14,0,-0.135616
85.2,1500.14,0,-0.135616
85.21,1500.14,0,-0.135616
85.22,1500.14,0,-0.135616
85.23,1500.14,0,-0.135616
85.24,1500.14,0,-0.135616
85.25,1500.14,0,-0.135616
85.26,1500.14,0,-0.135616
85.27,1500.14,0,-0.135616
85.28,1500.14,0,-0.135616
85.29,1500.14,0,-0.135616
85.3,1500.14,0,-0.135616
85.31,1500.14,0,-0.135616
85.32,1500.14,0,-0.135616
85.33,1500.14,0,-0.135616
85.34,1500.14,0,-0.135616
85.35,1500.14,0,-0.135616
85.36,1500.14,0,-0.135616
85.37,1500.14,0,-0.135616
85.38,1500.14,0,-0.135616
85.39,1500.14,0,-0.135616
85.4,1500.14,0,-0.135616
85.41,1500.14,0,-0.135616
85.42,1500.14,0,-0.135616
85.43,1500.14,0,-0.135616
85.44,1500.14,0,-0.135616
85.45,1500.14,0,-0.135616
85.46,1500.14,0,-0.135616
85.47,1500.14,0,-0.135616
85.48,1500.14,0,-0.135616
85.49,1500.14,0,-0.135616
85.5,1500.14,0,-0.135616
85.51,1500.14,0,-0.135616
85.52,1500.14,0,-0.135616
85.53,1500.14,0,-0.135616
85.54,1500.14,0,-0.135616
85.55,1500.14,0,-0.135616
85.56,1500.14,0,-0.135616
85.57,1500.14,0,-0.135616
85.58,1500.14,0,-0.135616
85.59,1500.14,0,-0.135616
85.6,1500.14,0,-0.135616
85.61,1500.14,0,-0.135616
85.62,1500.14,0,-0.135616
85.63,1500.14,0,-0.135616
85.64,1500.14,0,-0.135616
85.65,1500.14,0,-0.135616
85.66,1500.14,0,-0.135616
85.67,1500.14,0,-0.135616
85.68,1500.14,0,-0.135616
85.69,1500.14,0,-0.135616
85.7,1500.14,0,-0.135616
85.71,1500.14,0,-0.135616
85.72,1500.14,0,-0.135616
85.73,1500.14,0,-0.135616
85.74,1500.14,0,-0.135616
85.75,1500.14,0,-0.135616
85.76,1500.14,0,-0.135616
85.77,1500.14,0,-0.135616
85.78,1500.14,0,-0.135616
85.79,1500.14,0,-0.135616
85.8,1500.14,0,-0.135616
85.81,1500.14,0,-0.135616
85.82,1500.14,0,-0.135616
85.83,1500.14,0,-0.135616
85.84,1500.14,0,-0.135616
85.85,1500.14,0,-0.135616
85.86,1500.14,0,-0.135616
85.87,1500.14,0,-0.135616
85.88,1500.14,0,-0.135616
85.89,1500.14,0,-0.135616
85.9,1500.14,0,-0.135616
85.91,1500.14,0,-0.135616
85.92,1500.14,0,-0.135616
85.93,1500.14,0,-0.135616
85.94,1500.14,0,-0.135616
85.95,1500.14,0,-0.135616
85.96,1500.14,0,-0.135616
85.97,1500.14,0,-0.135616
85.98,1500.14,0,-0.135616
85.99,1500.14,0,-0.135616
86,1500.14,0,-0.135616
86.01,1500.14,0,-0.135616
86.02,1500.14,0,-0.135616
86.03,1500.14,0,-0.135616
86.04,1500.14,0,-0.135616
86.05,1500.14,0,-0.135616
86.06,1500.14,0,-0.135616
86.07,1500.14,0,-0.135616
86.08,1500.14,0,-0.135616
86.09,1500.14,0,-0.135616
86.1,1500.14,0,-0.135616
86.11,1500.14,0,-0.135616
86.12,1500.14,0,-0.135616
86.13,1500.14,0,-0.135616
86.14,1500.14,0,-0.135616
86.15,1500.14,0,-0.135616
86.16,1500.14,0,-0.135616
86.17,1500.14,0,-0.135616
86.18,1500.14,0,-0.135616
86.19,1500.14,0,-0.135616
86.2,1500.14,0,-0.135616
86.21,1500.14,0,-0.135616
86.22,1500.14,0,-0.135616
86.23,1500.14,0,-0.135616
86.24,1500.14,0,-0.135616
86.25,1500.14,0,-0.135616
86.26,1500.14,0,-0.135616
86.27,1500.14,0,-0.135616
86.28,1500.14,0,-0.135616
86.29,1500.14,0,-0.135616
86.3,1500.14,0,-0.135616
86.31,1500.14,0,-0.135616
86.32,1500.14,0,-0.135616
86.33,1500.14,0,-0.135616
86.34,1500.14,0,-0.135616
86.35,1500.14,0,-0.135616
86.36,1500.14,0,-0.135616
86.37,1500.14,0,-0.135616
86.38,1500.14,0,-0.135616
86.39,1500.14,0,-0.135616
86.4,1500.14,0,-0.135616
86.41,1500.14,0,-0.135616
86.42,1500.14,0,-0.135616
86.43,1500.14,0,-0.135616
86.44,1500.14,0,-0.135616
86.45,1500.14,0,-0.135616
86.46,1500.14,0,-0.135616
86.47,1500.14,0,-0.135616
86.48,1500.14,0,-0.135616
86.49,1500.14,0,-0.135616
86.5,1500.14,0,-0.135616
86.51,1500.14,0,-0.135616
86.52,1500.14,0,-0.135616
86.53,1500.14,0,-0.135616
86.54,1500.14,0,-0.135616
86.55,1500.14,0,-0.135616
86.56,1500.14,0,-0.135616
86.57,1500.14,0,-0.135616
86.58,1500.14,0,-0.135616
86.59,1500.14,0,-0.135616
86.6,1500.14,0,-0.135616
86.61,1500.14,0,-0.135616
86.62,1500.14,0,-0.135616
86.63,1500.14,0,-0.135616
86.64,1500.14,0,-0.135616
86.65,1500.14,0,-0.135616
86.66,1500.14,0,-0.135616
86.67,1500.14,0,-0.135616
86.68,1500.14,0,-0.135616
86.69,1500.14,0,-0.135616
86.7,1500.14,0,-0.135616
86.71,1500.14,0,-0.135616
86.72,1500.14,0,-0.135616
86.73,1500.14,0,-0.135616
86.74,1500.14,0,-0.135616
86.75,1500.14,0,-0.135616
86.76,1500.14,0,-0.135616
86.77,1500.14,0,-0.135616
86.78,1500.14,0,-0.135616
86.79,1500.14,0,-0.135616
86.8,1500.14,0,-0.135616
86.81,1500.14,0,-0.135616
86.82,1500.14,0,-0.135616
86.83,1500.14,0,-0.135616
86.84,1500.14,0,-0.135616
86.85,1500.14,0,-0.135616
86.86,1500.14,0,-0.135616
86.87,1500.14,0,-0.135616
86.88,1500.14,0,-0.135616
86.89,1500.14,0,-0.135616
86.9,1500.14,0,-0.135616
86.91,1500.14,0,-0.135616
86.92,1500.14,0,-0.135616
86.93,1500.14,0,-0.135616
86.94,1500.14,0,-0.135616
86.95,1500.14,0,-0.135616
86.96,1500.14,0,-0.135616
86.97,1500.14,0,-0.135616
86.98,1500.14,0,-0.135616
86.99,1500.14,0,-0.135616
87,1500.14,0,-0.135616
87.01,1500.14,0,-0.135616
87.02,1500.14,0,-0.135616
87.03,1500.14,0,-0.135616
87.04,1500.14,0,-0.135616
87.05,1500.14,0,-0.135616
87.06,1500.14,0,-0.135616
87.07,1500.14,0,-0.135616
87.08,1500.14,0,-0.135616
87.09,1500.14,0,-0.135616
87.1,1500.14,0,-0.135616
87.11,1500.14,0,-0.135616
87.12,1500.14,0,-0.135616
